item_id,sentiment_analysis,release_date
219640,1,2012-10-16
219640,0,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,1,2012-10-16
219640,1,2012-10-16
219640,0,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,1,2012-10-16
219640,0,2012-10-16
219640,1,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,1,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,0,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
219640,1,2012-10-16
219640,2,2012-10-16
219640,2,2012-10-16
219640,0,2012-10-16
219640,2,2012-10-16
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,1,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,0,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
287980,2,2015-11-06
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,0,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,1,2014-01-31
208090,1,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,2,2014-01-31
208090,0,2014-01-31
242700,1,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,0,2013-11-12
242700,2,2013-11-12
242700,1,2013-11-12
242700,2,2013-11-12
242700,1,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,2,2013-11-12
242700,0,2013-11-12
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,0,2013-12-16
221100,1,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,1,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,0,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
221100,2,2013-12-16
